checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,20,delay in paying off in the past,retraining,15461,... >= 1000 DM,... >= 7 years,1,female,none,3,"car or other, not in savings account",54,bank,rent,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,25,critical account / other credits existing (not at this bank),retraining,3518,... >= 1000 DM,unemployed,2,male,none,4,real estate,44,stores,rent,3,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,critical account / other credits existing (not at this bank),car (new),10841,unknown / no savings account,unemployed,4,male,guarantor,1,unknown / no property,31,stores,for free,2,unskilled - resident,1,none,yes,2,single
no checking account,19,delay in paying off in the past,education,564,unknown / no savings account,4 <= ... < 7 years,4,male,co-applicant,1,unknown / no property,47,stores,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,domestic appliances,6518,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,19,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,61,all credits at this bank paid back duly,retraining,4856,500 <= ... < 1000 DM,... >= 7 years,2,male,co-applicant,2,real estate,27,none,for free,2,unskilled - resident,1,none,no,2,single
... < 0 DM,25,delay in paying off in the past,repairs,9858,unknown / no savings account,unemployed,1,female,none,4,building society savings agreement / life insurance,19,none,for free,1,skilled employee / official,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,8,all credits at this bank paid back duly,radio/television,894,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,co-applicant,3,building society savings agreement / life insurance,60,none,own,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (used),2001,unknown / no savings account,... >= 7 years,3,male,guarantor,4,building society savings agreement / life insurance,58,none,rent,1,unskilled - resident,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,no credits taken / all credits paid back duly,education,5068,100 <= ... < 500 DM,... < 1 year,3,male,guarantor,4,real estate,29,stores,own,2,unskilled - resident,2,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,35,all credits at this bank paid back duly,car (used),3396,... < 100 DM,... >= 7 years,4,male,guarantor,2,unknown / no property,19,bank,for free,1,skilled employee / official,1,none,no,2,married/widowed
0 <= ... < 200 DM,12,delay in paying off in the past,education,857,unknown / no savings account,1 <= ... < 4 years,3,female,co-applicant,1,building society savings agreement / life insurance,39,stores,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,26,existing credits paid back duly till now,retraining,15216,100 <= ... < 500 DM,... < 1 year,1,female,co-applicant,2,real estate,57,none,rent,3,unskilled - resident,2,none,yes,2,married/widowed
no checking account,28,existing credits paid back duly till now,radio/television,15945,500 <= ... < 1000 DM,4 <= ... < 7 years,4,female,co-applicant,2,unknown / no property,27,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),repairs,11747,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,none,3,unknown / no property,21,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
no checking account,40,existing credits paid back duly till now,repairs,2281,... < 100 DM,... < 1 year,3,female,guarantor,3,real estate,44,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),3553,100 <= ... < 500 DM,... >= 7 years,2,male,guarantor,4,"car or other, not in savings account",34,stores,own,1,unemployed / unskilled - non-resident,1,none,yes,2,single
... < 0 DM,12,existing credits paid back duly till now,car (new),15945,unknown / no savings account,4 <= ... < 7 years,2,male,none,2,unknown / no property,35,stores,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,30,existing credits paid back duly till now,furniture/equipment,3850,unknown / no savings account,unemployed,2,female,guarantor,2,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (new),6640,... < 100 DM,... < 1 year,2,male,co-applicant,3,"car or other, not in savings account",70,stores,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
no checking account,25,delay in paying off in the past,education,2138,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,2,real estate,26,bank,rent,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
0 <= ... < 200 DM,24,all credits at this bank paid back duly,repairs,3346,... < 100 DM,4 <= ... < 7 years,3,female,co-applicant,3,real estate,23,none,rent,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,23,all credits at this bank paid back duly,car (used),9269,500 <= ... < 1000 DM,... >= 7 years,3,male,guarantor,2,real estate,31,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,22,critical account / other credits existing (not at this bank),radio/television,1402,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,1,building society savings agreement / life insurance,49,bank,own,1,skilled employee / official,2,none,no,1,single
no checking account,32,critical account / other credits existing (not at this bank),domestic appliances,2840,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,none,3,real estate,38,none,own,2,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,485,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,3,unknown / no property,43,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,38,no credits taken / all credits paid back duly,car (used),2194,500 <= ... < 1000 DM,unemployed,1,male,guarantor,4,"car or other, not in savings account",73,stores,for free,2,unskilled - resident,2,none,yes,2,married/widowed
... < 0 DM,16,critical account / other credits existing (not at this bank),repairs,1556,... < 100 DM,... >= 7 years,1,male,co-applicant,2,unknown / no property,29,bank,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,all credits at this bank paid back duly,domestic appliances,4704,100 <= ... < 500 DM,... >= 7 years,2,female,guarantor,2,unknown / no property,26,stores,rent,1,unskilled - resident,2,none,no,2,married/widowed
0 <= ... < 200 DM,11,all credits at this bank paid back duly,car (new),3693,... >= 1000 DM,4 <= ... < 7 years,4,female,co-applicant,1,building society savings agreement / life insurance,26,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,retraining,3454,unknown / no savings account,unemployed,4,female,co-applicant,4,building society savings agreement / life insurance,19,bank,rent,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,business,2678,... < 100 DM,1 <= ... < 4 years,4,male,none,3,real estate,23,bank,for free,1,unskilled - resident,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,57,critical account / other credits existing (not at this bank),car (new),15945,unknown / no savings account,4 <= ... < 7 years,3,male,none,2,"car or other, not in savings account",21,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),business,2019,unknown / no savings account,... < 1 year,2,female,co-applicant,3,real estate,19,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,26,delay in paying off in the past,others,4612,... < 100 DM,unemployed,1,male,guarantor,2,"car or other, not in savings account",19,bank,for free,2,unemployed / unskilled - non-resident,2,none,yes,2,single
... < 0 DM,5,existing credits paid back duly till now,education,2362,... >= 1000 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",28,none,for free,2,unskilled - resident,1,none,yes,2,married/widowed
no checking account,34,existing credits paid back duly till now,car (used),5332,unknown / no savings account,... < 1 year,1,male,none,2,real estate,26,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,all credits at this bank paid back duly,car (new),2440,unknown / no savings account,1 <= ... < 4 years,1,female,guarantor,2,"car or other, not in savings account",41,none,own,2,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,8,no credits taken / all credits paid back duly,repairs,2026,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,guarantor,4,"car or other, not in savings account",44,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,47,critical account / other credits existing (not at this bank),retraining,15945,... < 100 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,31,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,36,critical account / other credits existing (not at this bank),education,2107,... >= 1000 DM,... >= 7 years,3,male,co-applicant,3,real estate,47,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,no credits taken / all credits paid back duly,car (used),12968,unknown / no savings account,1 <= ... < 4 years,2,male,guarantor,2,"car or other, not in savings account",27,stores,for free,4,management / self-employed / highly qualified employee / officer,2,none,no,1,married/widowed
